x,y,H,B,P,M
10,27,3,14,0,0
11,27,2,18,0,0
12,27,6,8,0,0
13,27,8,17,0,0
14,27,3,12,0,0
15,27,2,14,0,0
16,27,5,20,0,0
17,27,4,23,0,0
18,27,0,14,0,0
19,27,1,14,0,0
20,27,3,19,0,0
21,27,7,19,0,0
22,27,16,17,0,0
23,27,11,10,0,0
24,27,3,19,0,0
25,27,4,18,0,0
26,27,5,21,0,0
27,27,0,16,0,0
28,27,2,18,0,0
29,27,0,13,0,0
30,27,2,19,0,0
31,27,2,20,0,0
32,27,8,18,0,0
33,27,2,17,0,0
34,27,2,15,0,0
35,27,1,8,0,0
36,27,1,15,0,0
37,27,1,25,0,0
38,27,1,25,0,0
39,27,1,23,0,0
40,27,0,20,0,0
41,27,0,20,0,0
42,27,1,21,0,0
43,27,1,14,0,0
44,27,0,16,0,0
45,27,0,19,0,0
46,27,0,27,0,0
47,27,3,18,0,0
48,27,0,17,0,0
49,27,2,21,0,0
50,27,4,17,0,0
51,27,1,36,0,0
52,27,1,26,0,0
53,27,1,15,0,0
54,27,3,23,0,0
55,27,9,20,0,0
56,27,5,14,0,0
57,27,4,12,0,0
58,27,1,24,0,0
59,27,1,14,0,0
0,28,2,13,0,0
1,28,5,12,0,0
2,28,0,16,0,0
3,28,1,16,0,0
4,28,1,14,0,0
5,28,0,19,0,0
6,28,2,22,0,0
7,28,3,12,0,0
8,28,2,19,0,0
9,28,3,20,0,0
10,28,2,17,0,0
11,28,6,12,0,0
12,28,2,13,0,0
13,28,2,12,0,0
14,28,2,20,0,0
15,28,3,19,0,0
16,28,21,19,0,0
17,28,7,22,0,0
18,28,5,21,0,0
19,28,1,20,0,0
20,28,3,15,0,0
21,28,7,20,0,0
22,28,16,10,0,0
23,28,9,12,0,0
24,28,5,17,0,0
25,28,0,15,0,0
26,28,0,23,0,0
27,28,2,11,0,0
28,28,2,19,0,0
29,28,2,19,0,0
30,28,0,22,0,0
31,28,6,21,0,0
32,28,3,25,0,0
33,28,0,20,0,0
34,28,3,17,0,0
35,28,2,10,0,0
36,28,3,13,0,0
37,28,1,16,0,0
38,28,2,19,0,0
39,28,0,23,0,0
40,28,1,24,0,0
41,28,0,27,0,0
42,28,0,19,0,0
43,28,2,23,0,0
44,28,0,16,0,0
45,28,1,21,0,0
46,28,1,17,0,0
47,28,3,15,0,0
48,28,2,18,0,0
49,28,1,22,0,0
50,28,3,16,0,0
51,28,4,18,0,0
52,28,2,20,0,0
53,28,8,15,0,0
54,28,17,16,0,0
55,28,4,18,0,0
56,28,1,16,0,0
57,28,2,24,0,0
58,28,1,12,0,0
59,28,0,22,0,0
0,29,4,9,0,0
1,29,10,20,0,0
2,29,0,20,0,0
3,29,3,10,0,0
4,29,1,27,0,0
5,29,1,22,0,0
6,29,1,13,0,0
7,29,2,27,0,0
8,29,2,13,0,0
9,29,2,20,0,0
10,29,1,22,0,0
11,29,1,12,0,0
12,29,2,11,0,0
13,29,1,16,0,0
14,29,1,12,0,0
15,29,0,21,0,0
16,29,6,14,0,0
17,29,4,13,0,0
18,29,3,20,0,0
19,29,2,18,0,0
20,29,2,5,0,0
21,29,3,14,0,0
22,29,5,16,0,0
23,29,3,13,0,0
24,29,4,19,0,0
25,29,0,12,0,0
26,29,1,21,0,0
27,29,2,12,0,0
28,29,1,8,0,0
29,29,3,21,0,0
30,29,3,11,0,0
31,29,1,26,0,0
32,29,1,17,0,0
33,29,4,21,0,0
34,29,0,19,0,0
35,29,0,12,0,0
36,29,0,20,0,0
37,29,2,16,0,0
38,29,4,20,0,0
39,29,3,18,0,0
40,29,1,19,0,0
41,29,0,18,0,0
42,29,1,17,0,0
43,29,1,17,0,0
44,29,1,21,0,0
45,29,4,20,0,0
46,29,1,16,0,0
47,29,1,21,0,0
48,29,6,22,0,0
49,29,3,15,0,0
50,29,7,14,0,0
51,29,3,22,0,0
52,29,2,22,0,0
53,29,6,21,0,0
54,29,6,17,0,0
55,29,3,11,0,0
56,29,0,24,0,0
57,29,3,18,0,0
58,29,3,19,0,0
59,29,2,11,0,0
0,30,2,18,0,0
1,30,6,15,0,0
2,30,5,15,0,0
3,30,1,15,0,0
4,30,2,18,0,0
5,30,1,25,0,0
6,30,0,10,0,0
7,30,2,12,0,0
8,30,1,12,0,0
9,30,1,9,0,0
10,30,4,16,0,0
11,30,3,23,0,0
12,30,1,16,0,0
13,30,1,11,0,0
14,30,0,18,0,0
15,30,2,17,0,0
16,30,0,15,0,0
17,30,3,13,0,0
18,30,4,16,0,0
19,30,2,23,0,0
20,30,6,21,0,0
21,30,3,7,0,0
22,30,8,9,0,0
23,30,34,13,0,0
24,30,4,9,0,0
25,30,2,13,0,0
26,30,2,14,0,0
27,30,2,16,0,0
28,30,3,17,0,0
29,30,4,20,0,0
30,30,1,12,0,0
31,30,2,18,0,0
32,30,3,19,0,0
33,30,3,23,0,0
34,30,3,20,0,0
35,30,1,16,0,0
36,30,1,18,0,0
37,30,3,22,0,0
38,30,2,21,0,0
39,30,1,19,0,0
40,30,1,21,0,0
41,30,1,18,0,0
42,30,5,23,0,0
43,30,2,25,0,0
44,30,13,20,0,0
45,30,6,16,0,0
46,30,0,15,0,0
47,30,1,16,0,0
48,30,2,11,0,0
49,30,2,17,0,0
50,30,3,24,0,0
51,30,3,19,0,0
52,30,3,17,0,0
53,30,1,22,0,0
54,30,4,16,0,0
55,30,2,19,0,0
56,30,3,26,0,0
57,30,1,12,0,0
58,30,3,22,0,0
59,30,2,14,0,0
0,31,0,13,0,0
1,31,3,25,0,0
2,31,1,14,0,0
3,31,0,13,0,0
4,31,2,16,0,0
5,31,1,24,0,0
6,31,0,17,0,0
7,31,0,15,0,0
8,31,1,19,0,0
9,31,0,14,0,0
10,31,4,15,0,0
11,31,11,14,0,0
12,31,6,14,0,0
13,31,1,15,0,0
14,31,0,12,0,0
15,31,2,22,0,0
16,31,1,11,0,0
17,31,11,13,0,0
18,31,1,19,0,0
19,31,3,17,0,0
20,31,4,13,0,0
21,31,13,12,0,0
22,31,45,12,0,0
23,31,373,2,0,0
24,31,30,11,0,0
25,31,4,12,0,0
26,31,6,15,0,0
27,31,0,24,0,0
28,31,4,16,0,0
29,31,1,20,0,0
30,31,2,14,0,0
31,31,0,12,0,0
32,31,9,20,0,0
33,31,0,19,0,0
34,31,6,16,0,0
35,31,2,21,0,0
36,31,2,19,0,0
37,31,2,20,0,0
38,31,2,24,0,0
39,31,1,20,0,0
40,31,1,22,0,0
41,31,0,16,0,0
42,31,1,21,0,0
43,31,1,22,0,0
44,31,0,22,0,0
45,31,2,25,0,0
46,31,3,18,0,0
47,31,2,19,0,0
48,31,4,18,0,0
49,31,2,11,0,0
50,31,3,16,0,0
51,31,1,30,0,0
52,31,3,12,0,0
53,31,0,25,0,0
54,31,2,17,0,0
55,31,6,14,0,0
56,31,2,13,0,0
57,31,1,12,0,0
58,31,0,12,0,0
59,31,1,11,0,0
0,32,1,10,0,0
1,32,2,10,0,0
2,32,2,18,0,0
3,32,1,16,0,0
4,32,2,25,0,0
5,32,1,22,0,0
6,32,3,20,0,0
7,32,1,14,0,0
8,32,0,19,0,0
9,32,0,24,0,0
10,32,1,11,0,0
11,32,1,12,0,0
12,32,5,20,0,0
13,32,1,24,0,0
14,32,0,22,0,0
15,32,0,11,0,0
16,32,0,12,0,0
17,32,0,24,0,0
18,32,1,18,0,0
19,32,2,28,0,0
20,32,2,14,0,0
21,32,2,9,0,0
22,32,8,11,0,0
23,32,58,4,0,0
24,32,13,5,0,0
25,32,6,12,0,0
26,32,3,9,0,0
27,32,3,15,0,0
28,32,0,21,0,0
29,32,1,14,0,0
30,32,1,12,0,0
31,32,0,26,0,0
32,32,1,23,0,0
33,32,2,14,0,0
34,32,1,24,0,0
35,32,0,14,0,0
36,32,1,17,0,0
37,32,0,21,0,0
38,32,0,23,0,0
39,32,1,9,0,0
40,32,6,24,0,0
41,32,3,10,0,0
42,32,3,20,0,0
43,32,1,19,0,0
44,32,1,19,0,0
45,32,1,18,0,0
46,32,2,22,0,0
47,32,2,19,0,0
48,32,1,19,0,0
49,32,1,23,0,0
50,32,1,21,0,0
51,32,2,22,0,0
52,32,3,18,0,0
53,32,4,23,0,0
54,32,2,11,0,0
55,32,3,20,0,0
56,32,7,24,0,0
57,32,3,21,0,0
58,32,1,16,0,0
59,32,2,8,0,0
0,33,2,15,0,0
1,33,3,26,0,0
2,33,3,29,0,0
3,33,1,21,0,0
4,33,4,14,0,0
5,33,2,15,0,0
6,33,2,18,0,0
7,33,3,25,0,0
8,33,2,17,0,0
9,33,1,19,0,0
10,33,3,17,0,0
11,33,4,25,0,0
12,33,2,15,0,0
13,33,2,17,0,0
14,33,2,26,0,0
15,33,4,30,0,0
16,33,3,15,0,0
17,33,2,14,0,0
18,33,2,23,0,0
19,33,2,20,0,0
20,33,1,15,0,0
21,33,0,18,0,0
22,33,3,13,0,0
23,33,2,9,0,0
24,33,3,20,0,0
25,33,2,12,0,0
26,33,1,9,0,0
27,33,2,15,0,0
28,33,4,21,0,0
29,33,2,26,0,0
30,33,2,22,0,0
31,33,2,19,0,0
32,33,3,22,0,0
33,33,3,28,0,0
34,33,2,21,0,0
35,33,2,21,0,0
36,33,2,25,0,0
37,33,2,19,0,0
38,33,1,20,0,0
39,33,2,18,0,0
40,33,3,20,0,0
41,33,16,17,0,0
42,33,9,22,0,0
43,33,2,21,0,0
44,33,2,24,0,0
45,33,4,24,0,0
46,33,4,23,0,0
47,33,2,21,0,0
48,33,6,19,0,0
49,33,2,21,0,0
50,33,0,11,0,0
51,33,1,17,0,0
52,33,0,18,0,0
53,33,4,29,0,0
54,33,6,20,0,0
55,33,5,17,0,0
56,33,7,16,0,0
57,33,7,17,0,0
58,33,0,11,0,0
59,33,3,16,0,0
0,34,1,13,0,0
1,34,2,14,0,0
2,34,0,15,0,0
3,34,4,19,0,0
4,34,1,26,0,0
5,34,1,17,0,0
6,34,1,17,0,0
7,34,1,18,0,0
8,34,1,21,0,0
9,34,1,16,0,0
10,34,1,20,0,0
11,34,0,23,0,0
12,34,1,19,0,0
13,34,0,19,0,0
14,34,1,20,0,0
15,34,1,18,0,0
16,34,0,26,0,0
17,34,4,24,0,0
18,34,3,15,0,0
19,34,5,19,0,0
20,34,2,20,0,0
21,34,3,21,0,0
22,34,4,16,0,0
23,34,2,12,0,0
24,34,0,9,0,0
25,34,1,14,0,0
26,34,1,8,0,0
27,34,0,16,0,0
28,34,1,25,0,0
29,34,0,20,0,0
30,34,3,15,0,0
31,34,3,21,0,0
32,34,1,19,0,0
33,34,4,17,0,0
34,34,1,21,0,0
35,34,2,27,0,0
36,34,4,18,0,0
37,34,0,16,0,0
38,34,3,20,0,0
39,34,3,15,0,0
40,34,2,17,0,0
41,34,13,31,0,0
42,34,1,19,0,0
43,34,2,19,0,0
44,34,1,19,0,0
45,34,6,15,0,0
46,34,6,19,0,0
47,34,3,20,0,0
48,34,3,13,0,0
49,34,1,20,0,0
50,34,1,24,0,0
51,34,3,15,0,0
52,34,1,18,0,0
53,34,3,15,0,0
54,34,3,8,0,0
55,34,4,15,0,0
56,34,0,14,0,0
57,34,1,13,0,0
58,34,0,17,0,0
59,34,1,6,0,0
1,35,1,18,0,0
2,35,2,20,0,0
3,35,2,22,0,0
4,35,1,16,0,0
5,35,0,14,0,0
6,35,1,17,0,0
7,35,1,23,0,0
8,35,0,12,0,0
9,35,1,19,0,0
10,35,2,22,0,0
11,35,0,19,0,0
12,35,1,25,0,0
13,35,4,16,0,0
14,35,5,18,0,0
15,35,2,12,0,0
16,35,3,20,0,0
17,35,3,23,0,0
18,35,4,25,0,0
19,35,5,20,0,0
20,35,1,17,0,0
21,35,0,21,0,0
22,35,1,17,0,0
23,35,1,19,0,0
24,35,0,9,0,0
25,35,2,21,0,0
26,35,2,14,0,0
27,35,2,17,0,0
28,35,1,16,0,0
29,35,2,19,0,0
30,35,1,19,0,0
31,35,0,21,0,0
32,35,1,26,0,0
33,35,2,14,0,0
34,35,3,17,0,0
35,35,3,29,0,0
36,35,0,17,0,0
37,35,3,12,0,0
38,35,4,16,0,0
39,35,6,23,0,0
40,35,6,19,0,0
41,35,1,18,0,0
42,35,1,21,0,0
43,35,1,12,0,0
44,35,3,9,0,0
45,35,16,23,0,0
46,35,8,24,0,0
47,35,3,19,0,0
48,35,0,16,0,0
49,35,2,14,0,0
50,35,2,17,0,0
51,35,0,14,0,0
52,35,4,18,0,0
53,35,2,20,0,0
54,35,2,19,0,0
55,35,3,15,0,0
56,35,2,9,0,0
57,35,4,11,0,0
58,35,3,16,0,0
1,36,0,15,0,0
2,36,1,15,0,0
3,36,2,20,0,0
4,36,1,17,0,0
5,36,4,28,0,0
6,36,2,20,0,0
7,36,1,15,0,0
8,36,1,13,0,0
9,36,1,21,0,0
10,36,0,23,0,0
11,36,1,17,0,0
12,36,2,18,0,0
13,36,0,21,0,0
14,36,2,14,0,0
15,36,3,18,0,0
16,36,0,21,0,0
17,36,1,16,0,0
18,36,4,16,0,0
19,36,7,17,0,0
20,36,5,21,0,0
21,36,5,21,0,0
22,36,3,12,0,0
23,36,1,12,0,0
24,36,2,22,0,0
25,36,3,16,0,0
26,36,1,19,0,0
27,36,1,18,0,0
28,36,1,19,0,0
29,36,3,15,0,0
30,36,2,20,0,0
31,36,4,18,0,0
32,36,1,16,0,0
33,36,2,23,0,0
34,36,5,29,0,0
35,36,5,12,0,0
36,36,0,13,0,0
37,36,4,17,0,0
38,36,5,12,0,0
39,36,2,19,0,0
40,36,0,21,0,0
41,36,2,15,0,0
42,36,3,16,0,0
43,36,0,17,0,0
44,36,3,16,0,0
45,36,4,24,0,0
46,36,16,26,0,0
47,36,5,13,0,0
48,36,3,15,0,0
49,36,3,15,0,0
50,36,3,19,0,0
51,36,4,19,0,0
52,36,2,18,0,0
53,36,2,20,0,0
54,36,5,18,0,0
55,36,3,18,0,0
56,36,6,14,0,0
57,36,2,22,0,0
58,36,5,12,0,0
1,37,0,13,0,0
2,37,1,19,0,0
3,37,0,19,0,0
4,37,0,14,0,0
5,37,3,23,0,0
6,37,2,18,0,0
7,37,3,19,0,0
8,37,1,14,0,0
9,37,2,20,0,0
10,37,1,18,0,0
11,37,0,23,0,0
12,37,2,24,0,0
13,37,4,18,0,0
14,37,2,22,0,0
15,37,4,21,0,0
16,37,1,19,0,0
17,37,2,17,0,0
18,37,0,15,0,0
19,37,1,17,0,0
20,37,8,11,0,0
21,37,3,11,0,0
22,37,3,13,0,0
23,37,3,19,0,0
24,37,3,23,0,0
25,37,5,18,0,0
26,37,1,27,0,0
27,37,1,15,0,0
28,37,3,24,0,0
29,37,7,15,0,0
30,37,2,14,0,0
31,37,4,13,0,0
32,37,0,16,0,0
33,37,4,11,0,0
34,37,2,24,0,0
35,37,1,15,0,0
36,37,1,19,0,0
37,37,0,21,0,0
38,37,3,24,0,0
39,37,2,10,0,0
40,37,4,24,0,0
41,37,6,17,0,0
42,37,3,19,0,0
43,37,2,26,0,0
44,37,1,20,0,0
45,37,5,19,0,0
46,37,1,17,0,0
47,37,1,19,0,0
48,37,0,19,0,0
49,37,1,13,0,0
50,37,1,21,0,0
51,37,4,14,0,0
52,37,3,22,0,0
53,37,8,19,0,0
54,37,2,14,0,0
55,37,4,26,0,0
56,37,3,16,0,0
57,37,8,17,0,0
58,37,9,22,0,0
1,38,1,8,0,0
2,38,2,20,0,0
3,38,0,15,0,0
4,38,1,23,0,0
5,38,2,16,0,0
6,38,1,24,0,0
7,38,3,13,0,0
8,38,3,20,0,0
9,38,1,14,0,0
10,38,0,18,0,0
11,38,1,19,0,0
12,38,1,18,0,0
13,38,0,17,0,0
14,38,2,18,0,0
15,38,2,10,0,0
16,38,4,20,0,0
17,38,1,16,0,0
18,38,1,17,0,0
19,38,10,19,0,0
20,38,18,13,0,0
21,38,18,11,0,0
22,38,5,16,0,0
23,38,1,20,0,0
24,38,9,21,0,0
25,38,2,15,0,0
26,38,3,15,0,0
27,38,3,20,0,0
28,38,2,16,0,0
29,38,3,21,0,0
30,38,4,20,0,0
31,38,1,17,0,0
32,38,4,19,0,0
33,38,7,19,0,0
34,38,3,20,0,0
35,38,0,16,0,0
36,38,4,27,0,0
37,38,1,12,0,0
38,38,0,13,0,0
39,38,1,13,0,0
40,38,3,24,0,0
41,38,1,17,0,0
42,38,0,21,0,0
43,38,3,21,0,0
44,38,3,24,0,0
45,38,1,18,0,0
46,38,1,20,0,0
47,38,2,19,0,0
48,38,3,19,0,0
49,38,2,19,0,0
50,38,2,12,0,0
51,38,3,22,0,0
52,38,3,25,0,0
53,38,6,14,0,0
54,38,7,18,0,0
55,38,5,29,0,0
56,38,2,17,0,0
57,38,6,21,0,0
58,38,1,10,0,0
2,39,0,18,0,0
3,39,1,15,0,0
4,39,4,24,0,0
5,39,4,18,0,0
6,39,1,23,0,0
7,39,2,16,0,0
8,39,1,19,0,0
9,39,3,25,0,0
10,39,0,22,0,0
11,39,2,26,0,0
12,39,3,18,0,0
13,39,2,19,0,0
14,39,5,23,0,0
15,39,2,20,0,0
16,39,2,20,0,0
17,39,2,16,0,0
18,39,0,20,0,0
19,39,10,10,0,0
20,39,12,22,0,0
21,39,45,17,0,0
22,39,6,16,0,0
23,39,10,14,0,0
24,39,10,23,0,0
25,39,6,18,0,0
26,39,1,21,0,0
27,39,5,17,0,0
28,39,5,18,0,0
29,39,3,17,0,0
30,39,2,27,0,0
31,39,3,29,0,0
32,39,1,18,0,0
33,39,1,21,0,0
34,39,1,24,0,0
35,39,3,17,0,0
36,39,1,18,0,0
37,39,1,24,0,0
38,39,0,15,0,0
39,39,3,20,0,0
40,39,2,19,0,0
41,39,2,20,0,0
42,39,4,20,0,0
43,39,2,21,0,0
44,39,3,29,0,0
45,39,0,24,0,0
46,39,1,23,0,0
47,39,3,14,0,0
48,39,1,18,0,0
49,39,2,19,0,0
50,39,2,14,0,0
51,39,1,27,0,0
52,39,3,19,0,0
53,39,1,23,0,0
54,39,1,20,0,0
55,39,3,26,0,0
56,39,20,20,0,0
57,39,3,14,0,0
2,40,2,8,0,0
3,40,1,17,0,0
4,40,4,16,0,0
5,40,0,18,0,0
6,40,0,16,0,0
7,40,3,19,0,0
8,40,1,16,0,0
9,40,2,17,0,0
10,40,3,18,0,0
11,40,3,13,0,0
12,40,2,15,0,0
13,40,2,21,0,0
14,40,1,15,0,0
15,40,1,16,0,0
16,40,2,14,0,0
17,40,1,15,0,0
18,40,1,18,0,0
19,40,8,19,0,0
20,40,2,19,0,0
21,40,4,21,0,0
22,40,2,22,0,0
23,40,1,18,0,0
24,40,2,17,0,0
25,40,7,23,0,0
26,40,1,18,0,0
27,40,1,21,0,0
28,40,1,12,0,0
29,40,5,13,0,0
30,40,0,21,0,0
31,40,2,18,0,0
32,40,1,19,0,0
33,40,1,19,0,0
34,40,1,18,0,0
35,40,1,20,0,0
36,40,1,23,0,0
37,40,2,12,0,0
38,40,3,20,0,0
39,40,4,17,0,0
40,40,1,24,0,0
41,40,0,13,0,0
42,40,2,18,0,0
43,40,3,21,0,0
44,40,6,24,0,0
45,40,4,21,0,0
46,40,1,25,0,0
47,40,2,16,0,0
48,40,4,14,0,0
49,40,4,20,0,0
50,40,3,22,0,0
51,40,5,21,0,0
52,40,2,29,0,0
53,40,2,20,0,0
54,40,3,22,0,0
55,40,7,21,0,0
56,40,8,23,0,0
57,40,3,11,0,0
2,41,1,14,0,0
3,41,2,23,0,0
4,41,3,16,0,0
5,41,9,16,0,0
6,41,3,11,0,0
7,41,2,21,0,0
8,41,1,14,0,0
9,41,2,21,0,0
10,41,7,25,0,0
11,41,3,15,0,0
12,41,2,23,0,0
13,41,5,22,0,0
14,41,0,16,0,0
15,41,3,25,0,0
16,41,0,20,0,0
17,41,1,23,0,0
18,41,0,13,0,0
19,41,3,21,0,0
20,41,1,11,0,0
21,41,4,18,0,0
22,41,2,16,0,0
23,41,3,18,0,0
24,41,1,17,0,0
25,41,2,17,0,0
26,41,0,20,0,0
27,41,2,15,0,0
28,41,2,12,0,0
29,41,1,22,0,0
30,41,4,22,0,0
31,41,3,16,0,0
32,41,3,21,0,0
33,41,4,13,0,0
34,41,2,24,0,0
35,41,2,21,0,0
36,41,0,21,0,0
37,41,1,24,0,0
38,41,0,19,0,0
39,41,2,18,0,0
40,41,5,24,0,0
41,41,1,13,0,0
42,41,1,16,0,0
43,41,3,15,0,0
44,41,4,21,0,0
45,41,1,17,0,0
46,41,0,19,0,0
47,41,3,8,0,0
48,41,1,25,0,0
49,41,0,14,0,0
50,41,2,16,0,0
51,41,0,13,0,0
52,41,2,29,0,0
53,41,0,8,0,0
54,41,2,19,0,0
55,41,11,11,0,0
56,41,4,18,0,0
57,41,1,5,0,0
3,42,1,8,0,0
4,42,0,26,0,0
5,42,2,20,0,0
6,42,2,22,0,0
7,42,1,17,0,0
8,42,1,20,0,0
9,42,3,27,0,0
10,42,2,22,0,0
11,42,5,15,0,0
12,42,5,23,0,0
13,42,2,22,0,0
14,42,0,14,0,0
15,42,2,20,0,0
16,42,2,26,0,0
17,42,0,13,0,0
18,42,1,14,0,0
19,42,1,22,0,0
20,42,3,19,0,0
21,42,0,18,0,0
22,42,2,12,0,0
23,42,1,14,0,0
24,42,4,18,0,0
25,42,4,15,0,0
26,42,2,22,0,0
27,42,4,21,0,0
28,42,2,22,0,0
29,42,2,21,0,0
30,42,4,19,0,0
31,42,4,16,0,0
32,42,6,22,0,0
33,42,0,22,0,0
34,42,3,23,0,0
35,42,0,7,0,0
36,42,0,22,0,0
37,42,1,21,0,0
38,42,0,15,0,0
39,42,1,21,0,0
40,42,2,18,0,0
41,42,0,16,0,0
42,42,1,15,0,0
43,42,0,26,0,0
44,42,7,21,0,0
45,42,2,11,0,0
46,42,1,20,0,0
47,42,0,24,0,0
48,42,2,14,0,0
49,42,3,23,0,0
50,42,2,23,0,0
51,42,2,28,0,0
52,42,1,14,0,0
53,42,3,21,0,0
54,42,2,16,0,0
55,42,3,22,0,0
56,42,1,12,0,0
3,43,0,13,0,0
4,43,3,14,0,0
5,43,1,16,0,0
6,43,2,16,0,0
7,43,4,13,0,0
8,43,3,19,0,0
9,43,2,21,0,0
10,43,2,14,0,0
11,43,2,25,0,0
12,43,1,19,0,0
13,43,6,16,0,0
14,43,3,19,0,0
15,43,4,21,0,0
16,43,0,12,0,0
17,43,1,13,0,0
18,43,0,13,0,0
19,43,1,16,0,0
20,43,0,17,0,0
21,43,2,11,0,0
22,43,5,14,0,0
23,43,0,17,0,0
24,43,2,10,0,0
25,43,0,19,0,0
26,43,0,21,0,0
27,43,3,21,0,0
28,43,6,21,0,0
29,43,2,20,0,0
30,43,2,11,0,0
31,43,1,25,0,0
32,43,0,19,0,0
33,43,0,16,0,0
34,43,2,20,0,0
35,43,1,17,0,0
36,43,1,17,0,0
37,43,1,17,0,0
38,43,1,23,0,0
39,43,4,21,0,0
40,43,3,13,0,0
41,43,1,15,0,0
42,43,3,21,0,0
43,43,4,30,0,0
44,43,0,18,0,0
45,43,0,16,0,0
46,43,3,21,0,0
47,43,2,13,0,0
48,43,1,18,0,0
49,43,3,20,0,0
50,43,4,14,0,0
51,43,1,20,0,0
52,43,1,11,0,0
53,43,1,24,0,0
54,43,5,22,0,0
55,43,2,16,0,0
56,43,1,9,0,0
4,44,0,17,0,0
5,44,3,22,0,0
6,44,0,23,0,0
7,44,6,14,0,0
8,44,0,26,0,0
9,44,1,19,0,0
10,44,0,21,0,0
11,44,0,12,0,0
12,44,4,24,0,0
13,44,0,17,0,0
14,44,1,22,0,0
15,44,2,19,0,0
16,44,3,16,0,0
17,44,0,19,0,0
18,44,1,17,0,0
19,44,1,17,0,0
20,44,0,27,0,0
21,44,3,22,0,0
22,44,3,16,0,0
23,44,1,13,0,0
24,44,0,21,0,0
25,44,4,20,0,0
26,44,0,15,0,0
27,44,2,18,0,0
28,44,2,18,0,0
29,44,4,17,0,0
30,44,1,27,0,0
31,44,4,17,0,0
32,44,1,18,0,0
33,44,1,17,0,0
34,44,4,13,0,0
35,44,1,22,0,0
36,44,2,17,0,0
37,44,0,18,0,0
38,44,2,16,0,0
39,44,2,18,0,0
40,44,2,20,0,0
41,44,3,15,0,0
42,44,3,11,0,0
43,44,0,12,0,0
44,44,4,13,0,0
45,44,3,25,0,0
46,44,3,15,0,0
47,44,2,26,0,0
48,44,1,23,0,0
49,44,10,14,0,0
50,44,2,19,0,0
51,44,1,24,0,0
52,44,0,23,0,0
53,44,0,18,0,0
54,44,2,21,0,0
55,44,2,15,0,0
4,45,0,13,0,0
5,45,1,17,0,0
6,45,2,18,0,0
7,45,2,16,0,0
8,45,10,16,0,0
9,45,2,22,0,0
10,45,3,13,0,0
11,45,4,17,0,0
12,45,2,18,0,0
13,45,1,16,0,0
14,45,1,21,0,0
15,45,6,11,0,0
16,45,1,26,0,0
17,45,7,16,0,0
18,45,3,14,0,0
19,45,3,12,0,0
20,45,1,18,0,0
21,45,0,24,0,0
22,45,1,12,0,0
23,45,1,25,0,0
24,45,3,23,0,0
25,45,0,14,0,0
26,45,1,19,0,0
27,45,3,19,0,0
28,45,2,21,0,0
29,45,3,12,0,0
30,45,0,26,0,0
31,45,4,20,0,0
32,45,3,20,0,0
33,45,5,25,0,0
34,45,1,17,0,0
35,45,1,25,0,0
36,45,2,16,0,0
37,45,3,17,0,0
38,45,0,25,0,0
39,45,2,20,0,0
40,45,4,23,0,0
41,45,3,20,0,0
42,45,1,17,0,0
43,45,0,20,0,0
44,45,3,19,0,0
45,45,0,12,0,0
46,45,1,10,0,0
47,45,0,13,0,0
48,45,0,20,0,0
49,45,1,22,0,0
50,45,1,15,0,0
51,45,9,21,0,0
52,45,3,15,0,0
53,45,3,19,0,0
54,45,1,20,0,0
55,45,0,11,0,0
5,46,2,11,0,0
6,46,1,19,0,0
7,46,5,19,0,0
8,46,6,15,0,0
9,46,3,22,0,0
10,46,3,17,0,0
11,46,0,17,0,0
12,46,2,13,0,0
13,46,3,11,0,0
14,46,0,24,0,0
15,46,4,19,0,0
16,46,2,16,0,0
17,46,1,19,0,0
18,46,5,18,0,0
19,46,1,21,0,0
20,46,2,21,0,0
21,46,0,25,0,0
22,46,1,17,0,0
23,46,2,16,0,0
24,46,5,16,0,0
25,46,2,22,0,0
26,46,6,21,0,0
27,46,5,19,0,0
28,46,1,20,0,0
29,46,0,19,0,0
30,46,2,23,0,0
31,46,2,28,0,0
32,46,1,17,0,0
33,46,4,18,0,0
34,46,3,18,0,0
35,46,1,10,0,0
36,46,3,17,0,0
37,46,2,22,0,0
38,46,1,27,0,0
39,46,1,21,0,0
40,46,3,18,0,0
41,46,1,20,0,0
42,46,1,21,0,0
43,46,0,23,0,0
44,46,3,17,0,0
45,46,2,28,0,0
46,46,2,18,0,0
47,46,3,13,0,0
48,46,2,15,0,0
49,46,4,18,0,0
50,46,1,21,0,0
51,46,2,20,0,0
52,46,5,19,0,0
53,46,2,19,0,0
54,46,1,9,0,0
6,47,2,16,0,0
7,47,11,17,0,0
8,47,9,18,0,0
9,47,4,22,0,0
10,47,4,25,0,0
11,47,2,19,0,0
12,47,1,16,0,0
13,47,1,18,0,0
14,47,2,16,0,0
15,47,0,19,0,0
16,47,2,17,0,0
17,47,3,15,0,0
18,47,0,20,0,0
19,47,2,18,0,0
20,47,2,18,0,0
21,47,1,19,0,0
22,47,1,21,0,0
23,47,0,18,0,0
24,47,0,13,0,0
25,47,1,27,0,0
26,47,1,30,0,0
27,47,3,19,0,0
28,47,3,14,0,0
29,47,3,17,0,0
30,47,3,16,0,0
31,47,3,13,0,0
32,47,1,19,0,0
33,47,1,13,0,0
34,47,2,24,0,0
35,47,0,24,0,0
36,47,2,17,0,0
37,47,2,25,0,0
38,47,1,13,0,0
